survive,niat_s,cr_s,wcat_s,reat_s,ebitaat_s
1,.0695157,-.0917548,.037024,.0514802,.0772064
1,-.3283797,-.0928952,-.0001146,.0411704,-.5191429
1,.0723768,-.0926649,.0352186,.0519585,.0810757
1,.029249,-.0929382,.0238275,.0502199,.0160259
1,.0733298,-.0927024,.0362556,.051441,.0798177
1,.0690335,-.0764032,.0371931,.051468,.0777153
1,.065093,-.0925871,.0349352,.0510836,.0817732
1,.0792119,-.0923124,.0382221,.0516824,.0967919
1,-.0394883,-.0928791,.0163061,.0437514,-.0864827
1,-.3828534,-.0928211,-.0061169,.0198232,-.3392297
1,-.0041048,-.0919966,.0353,.0491586,-.0407521
1,.0952959,-.0915148,.0384322,.0485429,.115325
1,-.0423739,-.0927576,.024607,.0452028,-.063664
1,.0695062,-.089272,.0383183,.0514679,.0794999
1,.0782904,-.0537473,.0383599,.0515779,.0992349
1,.0706272,-.0903432,.0380147,.0515651,.080354
1,.0709131,-.0631853,.0372025,.0517585,.0756706
1,-.3873339,-.0881019,.0403024,.0382941,-.0066739
1,.0682171,-.0397013,.0378278,.0516717,.0742351
1,.0755034,-.0921014,.0370654,.0516869,.089843
1,.0687387,-.0915994,.0368998,.051411,.0770652
1,-.0276815,-.0722459,.0423223,.0467138,-.0276152
1,.0530323,-.0889888,.0417848,.0493094,.0503823
1,.0721243,-.0923593,.038342,.0515712,.0812893
1,.0740676,-.0855984,.0367383,.051528,.0792988
1,.0709973,-.0366097,.0373329,.0515358,.0811182
1,.0536308,-.0867827,.0390012,.05128,.0465687
1,.0761773,-.0864839,.0402955,.0518582,.0870184
1,.0699551,-.0901044,.0374959,.0508371,.0790102
1,.0609408,-.0915952,.0396196,.0500733,.0572078
1,-.0692089,-.0926788,.0340952,.0480032,-.1360172
1,.0699248,-.0906831,.0365735,.0515899,.0788122
1,.0581629,-.0680694,.0363998,.0506222,.0681593
1,.0540817,-.0925634,.0350881,.0502103,.0550813
1,.0831376,-.089605,.0375689,.0518881,.1048769
1,-.0257747,-.0928469,.0200896,.0389226,-.0671923
1,.070814,-.0873969,.0393993,.0512281,.0786469
1,.0642565,-.0780308,.038597,.049626,.0682206
1,.0788211,-.0700406,.0404424,.0517517,.0902672
1,.0680928,-.0838142,.0369472,.0512305,.07597
1,-.0974722,-.0929011,-.0095278,.0385794,-.1169533
1,.0709021,-.0907052,.037949,.0480758,.0798623
1,.0349727,-.0906565,.0385331,.0481046,.0255611
1,.0748126,-.0911997,.0403958,.0518264,.0887443
1,.0320309,-.092434,.0369255,.045945,.0219321
1,.0633195,-.0910866,.039187,.0513396,.0663582
1,.0844323,-.0603697,.040545,.0517952,.1105817
1,.0711678,-.0920542,.0361488,.0515812,.0787194
1,.070223,-.092469,.0364987,.0516057,.0776734
1,.0688664,-.0928009,.0346301,.0514149,.0748551
1,.0485566,-.0638824,.0395243,.0492751,.0424226
1,.0695971,-.0424801,.0382233,.0516058,.0792851
1,.0721818,-.0913148,.0369449,.0517854,.0852834
1,.0724302,.0192611,.0377182,.0514686,.0840742
1,.0699795,-.0925096,.0363506,.051631,.0797084
1,.0697145,-.0905928,.036644,.0512835,.0772329
1,-.7313056,-.092803,.0155262,.0304619,-1.159359
1,.0813547,-.0903025,.0372889,.0520618,.0930034
1,.0725883,-.0924807,.0370908,.0516782,.0818781
1,.0739955,-.0133136,.0384952,.0507788,.0828468
1,.0671967,-.0865081,.0366552,.0514037,.0714475
1,.0683367,-.0868907,.0385283,.0517826,.0735184
1,.0531046,-.0928107,.0326938,.0508932,.0566095
1,.0718397,-.0880098,.0365743,.0516776,.0823122
1,.0665382,-.0918538,.0382531,.0499814,.0725689
1,.0444864,-.0908066,.0392309,.0503639,.0407461
1,.0675725,-.0916172,.0366284,.0508588,.0680523
1,.0698392,-.0898419,.0364668,.0518491,.0808522
1,.0632713,-.0918595,.03653,.0519573,.067227
1,.0696292,-.091938,.0363373,.0520093,.0776407
1,.0783749,-.0923756,.0364462,.0518956,.0945489
1,.0833663,-.0810802,.0397849,.0520123,.0993915
1,.2040543,-.0926894,-.0142089,.0432961,.3514437
1,.0490487,.0184378,.0386422,.0492047,.0459326
1,.0737814,-.0860469,.0401229,.0514566,.0888678
1,.0709018,-.086123,.0371318,.0517721,.0781563
1,.0541079,-.0925161,.0361176,.0509134,.0518917
1,.0812778,-.0858714,.0390987,.0520421,.0904119
1,.0702028,-.0911381,.0364303,.0514738,.0766818
1,-1.175388,-.092937,-.4594515,-.0706243,-1.337457
1,.0690357,-.0594467,.0379818,.0514425,.073073
1,.0629147,-.0926321,.0325014,.0506558,.0655006
1,.072743,-.0924741,.0366493,.0516626,.0834833
1,-.0450572,-.0924532,.0356883,.0404375,-.0866229
1,-.4543231,-.0928876,-.0121153,.0199439,-.6314898
1,.0651835,-.0740928,.0391782,.0512236,.0676462
1,.0744274,-.0923806,.0359777,.0517185,.0836071
1,.0709261,-.0914656,.0367729,.0516136,.0809311
1,.0688863,-.0737968,.0368082,.0514326,.0779234
1,.0801028,-.0767028,.0364253,.0508526,.0978096
1,.0698548,.0182218,.0375761,.0515113,.0793159
1,.0543601,-.0902949,.0353531,.0495852,.0599271
1,.0754306,3.893808,.039236,.0515697,.087495
1,.0716006,-.0927751,.0358981,.0513247,.0816052
1,.0356747,-.0904196,.0361423,.0486399,.0282856
1,-.0250002,-.0929295,.0178851,.0475888,-.1078729
1,.0688681,-.0727986,.037707,.051462,.0784139
1,.0688603,-.0925877,.0370272,.0513946,.0744132
1,.0053316,-.0920607,.0396353,.0472303,-.018275
1,.0726531,-.0924484,.0364342,.0516522,.0842491
1,.0753031,-.0905428,.0368024,.0522106,.0871958
1,.0752736,-.0887127,.0382684,.0514675,.0866638
1,.0684809,-.0920134,.0370024,.0515217,.073961
1,.0703701,-.0918899,.0367481,.0516125,.0813862
1,.0699728,-.0646027,.0379109,.0515692,.0780302
1,.0723333,-.0807095,.0405221,.0511564,.080515
1,.0709452,-.0814832,.0364147,.0515275,.0836249
1,.1094324,-.0923494,.0348996,.0513991,.1455441
1,.0418523,-.0913938,.0382284,.0496056,.0369715
1,.0717338,-.0922514,.0358707,.0515486,.0813169
1,.0685319,-.0903647,.0398352,.0514091,.0742024
1,-.0607262,-.0926454,.0101377,.0371104,-.1003943
1,.0796834,-.0475032,.0397224,.0508978,.1000596
1,-6.404235,-.0929359,-1.142101,-.1783756,-7.526592
1,.0667797,-.0867984,.0371305,.0514203,.0758795
1,.036244,-.0921809,.0368383,.0508019,.0292995
1,.0546758,-.0890415,.036788,.0511504,.065934
1,.0682086,-.0908408,.0364996,.0514554,.0736693
1,.0730353,-.0884106,.0398281,.051627,.0821218
1,.0405826,-.0915585,.0364866,.0509163,.0726546
1,-.5380569,-.0929361,-.4889599,-.0455607,-.8613897
1,.0702105,-.0917205,.0361581,.0514914,.0806848
1,.0680357,.2736036,.0377338,.0512433,.0755399
1,.0724349,-.0829626,.0377151,.0520355,.0815672
1,-.0303656,-.0928862,-.0021055,.0445986,-.0348009
1,.0748251,-.0919174,.0376472,.0515045,.0878226
1,.0705215,-.0751756,.0382514,.0517842,.0787833
1,.0781804,-.0891491,.0380898,.0519096,.0806334
1,.070064,-.0916972,.036349,.051424,.0780253
1,.0752812,-.0889031,.0367303,.0518919,.0886092
1,.069439,-.0922503,.036252,.0515187,.0763688
1,.0753151,-.0050342,.038465,.0518122,.0846896
1,.0707275,-.0325826,.0370008,.0503142,.0726573
1,.07002,-.0920525,.036254,.051594,.0784303
1,.0709353,-.0915608,.0368538,.0519598,.0793492
1,.0703932,-.092392,.0351335,.0514421,.0740103
1,.0662061,-.0908455,.0367714,.0514874,.0783749
1,.0732836,-.0919021,.0368364,.0517633,.0838864
1,.0748235,-.0914852,.0383701,.0520331,.0849464
1,.0686489,-.0927761,.0344141,.0514405,.0734558
1,.0713886,-.0921364,.0362469,.0516954,.0809361
1,.0687035,-.0917888,.0376192,.0514992,.0740326
1,.0710687,-.0907199,.0366808,.0518156,.0792195
1,.0700224,-.0888644,.0382443,.0515741,.078221
1,.0727309,-.0916985,.0369415,.0521597,.0810593
1,.0725267,-.0901562,.0371187,.0522073,.0828607
1,.0706676,-.0904121,.0380142,.0523726,.0783315
1,.0718018,-.0233239,.0384184,.0522192,.0821409
1,.0700134,-.0706795,.0375042,.0507731,.079642
1,.0715275,-.0880791,.0380877,.0516079,.0765663
1,.0666953,.2976781,.0371475,.0516188,.0743057
1,.0691853,-.0903974,.0382021,.0516525,.0743539
1,.0711435,-.0908755,.0372228,.0517955,.0791039
1,.0675561,-.0923336,.0354365,.051642,.073174
1,.0724177,-.0907855,.0380765,.0519744,.0799481
1,.073127,-.0919354,.0361655,.0516622,.0855451
1,.0722905,-.0426076,.0384842,.0518187,.081512
1,.0699381,-.0923606,.0361973,.0515342,.0795683
1,.0694352,-.0920298,.035554,.0514895,.0792961
1,.0710527,-.0898056,.0373253,.0516875,.0816262
1,.069512,-.0916413,.0365957,.0515293,.0767135
1,.069828,-.0904534,.0387066,.0516136,.0771295
1,.0703837,-.0915274,.0375381,.051583,.0777445
1,.0715177,-.0921912,.0364908,.0518645,.0825189
1,.0739143,.6446116,.0367468,.0517587,.0843019
1,.070312,-.0917662,.0362944,.0515945,.0791377
1,.0699706,-.0821486,.0364819,.0517691,.0883075
1,.071671,-.0910782,.0367026,.0518461,.0796456
1,.0699717,-.0919986,.0360653,.0514646,.0811396
1,.0696786,-.0913802,.0366324,.0516604,.0772585
1,.0711623,-.091111,.0365318,.0516652,.0805602
1,.0703158,-.0886514,.0381657,.0521172,.078714
1,.0708613,-.0913717,.0360908,.0519183,.0805192
1,.0686161,-.0921533,.0363338,.0512348,.0779371
1,.0719024,-.0919109,.0375176,.0518422,.0817748
1,.0720122,-.0913804,.0368185,.0517899,.0813857
1,.0713065,-.0922937,.0365431,.0516406,.0800293
1,.0700724,-.090538,.0375761,.0514871,.0798424
1,.0690507,-.0913274,.0368231,.0514796,.0756478
1,.0733215,-.0916596,.0362286,.0515138,.0855131
1,.0690953,-.0914892,.0375162,.0517638,.0839446
1,.0694164,-.0922672,.037059,.0515938,.0767135
1,.1060837,-.0017059,.0423912,.0511522,.0766577
1,.0543642,-.0905628,.0383723,.0464743,.0644593
1,.1526971,.0224716,.0383284,.0514479,.0811618
1,.0690238,-.0910512,.0367726,.0513776,.0764526
1,.0687707,-.0927664,.0341776,.0516235,.0770019
1,.0729238,-.0511506,.0372458,.0517426,.0826528
1,.0703554,-.0912341,.0362246,.0515837,.079819
1,.0665345,-.0916522,.0363599,.0515753,.0721261
1,.0694629,-.092417,.0364275,.0515158,.0768023
1,.0729429,5.923746,.0391697,.0519841,.0833868
1,.0486492,-.0842273,.0387867,.0477561,.0403193
1,.053564,-.0888236,.036843,.0510231,.0373842
1,.0689117,-.0922364,.0363637,.0515311,.0747683
1,.0693306,-.0920977,.0365189,.0517802,.081016
1,.0547368,-.0905111,.0377595,.0491336,.0609892
1,.0258172,-.0907914,.0391143,.043116,.0231315
1,.0700286,-.0925722,.0351293,.0518137,.077693
1,.0587345,.0353751,.0412234,.0507206,.0563801
1,.0684904,-.0925731,.0364274,.0514683,.0738157
1,.0678413,-.0919764,.0366065,.0509606,.0755036
1,.0697049,-.0529688,.0366838,.0514744,.0790252
1,.0716386,-.0925237,.0355452,.0514755,.0774392
1,.0565408,.0412946,.0394207,.0500573,.0534061
1,.0687914,-.091802,.037276,.0514391,.0778786
1,.0727441,-.0686464,.0348734,.0518991,.0851887
1,.0703312,-.0911423,.0363831,.0513418,.0796965
1,.0698116,.1187559,.0387267,.0515371,.0772962
1,.0439067,-.082297,.0412829,.0483983,.0358479
1,.0615526,-.0746851,.0395641,.0511919,.0653709
1,.0668018,.6822251,.0380273,.0508464,.067235
1,.0730916,-.0892278,.0365203,.0515025,.0874667
1,.065177,-.0062889,.0365102,.0513281,.0714642
1,.0714264,-.0898585,.037596,.0517318,.0817194
1,-.2199183,-.0928188,.0067783,.036509,-.2263356
1,.0694339,-.090256,.036325,.0515359,.0768984
1,.0719595,-.0918007,.0362919,.0514912,.0829956
1,.0687449,-.0925333,.0361541,.0517275,.0752613
1,.0697539,-.0908641,.0391798,.0515245,.0773523
1,.0548007,-.0914946,.0366296,.0512901,.0526395
1,.0684744,-.0921687,.0357521,.0514107,.0746448
1,.0468963,-.0880615,.0385938,.0477083,.0408464
1,.0592594,-.06482,.0367892,.0509752,.066379
1,.0544226,-.0927883,.0330702,.0502175,.0569318
1,.0122227,-.0917411,.036571,.0478232,-.0001713
1,.0660609,-.0922311,.0365745,.0518633,.0726601
1,.0726385,-.0920022,.0365374,.0515716,.0804417
1,.0593715,-.0787842,.0373832,.0513715,.0625838
1,.0725524,-.0901849,.0392828,.0516998,.0833689
1,.0711437,-.0786122,.038125,.0514732,.0815392
1,.0735541,-.0908576,.0401214,.0518324,.0831299
1,.0539303,.004308,.0419683,.0444336,.05203
1,.0765815,.1468114,.0415512,.0522816,.0937022
1,.0748169,-.0924373,.0358376,.0519243,.0872203
1,.0627937,-.0927989,.0334865,.0507591,.0602338
1,.0659446,-.092546,.0357507,.0514343,.0688099
1,.066046,-.0923593,.0372656,.0516187,.0817659
1,.0612827,-.0893982,.0364197,.0509676,.0648869
1,.0737446,-.088839,.0385815,.0519826,.0848444
1,.0726925,-.0840353,.0369884,.0518298,.0837828
0,.0628435,-.0922627,.0381547,.0513976,.0741035
0,-.0623924,-.0928347,.0257743,.0458243,-.0756003
0,.0727012,-.0902394,.0391878,.0499697,.083118
0,.0525445,-.0927057,.0291385,.0502779,.0633668
0,.0714613,-.091636,.0377114,.0508953,.0771972
0,.0675059,-.0923898,.036631,.0515986,.0738891
0,.0765156,-.0924868,.0359487,.0517736,.0956017
0,.0026183,-.0921534,.0367556,.0496356,.0215983
0,.0469631,-.0856793,.0376345,.0482593,.043298
0,.0620465,-.0918762,.0380795,.0513194,.069532
0,.0728763,-.0894528,.0396495,.0521535,.0700826
0,.0694398,-.0920045,.0367202,.0515007,.0762447
0,.0499343,-.0927488,.0335906,.0509842,.0635877
0,.0611468,-.0887298,.0406061,.0512928,.0617871
0,.0629991,-.0923569,.0362801,.0513646,.0627178
0,.066827,-.0915317,.0372589,.0511934,.0822789
0,.0536442,-.0889928,.0404055,.0506518,.0502739
0,.0286011,-.0928575,.0291947,.0503859,.068223
0,.0568382,-.0902158,.037453,.0510982,.0642861
0,.0651129,-.0920094,.0356272,.0511014,.0682742
0,.0665271,-.0920906,.0369037,.0514251,.0772161
0,.0721214,-.0811714,.0394723,.0515887,.0866796
0,.0642612,-.0928893,.0328547,.0496165,.0641182
0,.0477795,-.0923007,.0348792,.0497376,.0453129
0,.0535909,-.0922435,.0367026,.0510011,.0580095
0,.0500303,-.0919654,.0373994,.0496585,.0491279
0,.0745399,-.0918474,.0388309,.0518793,.0842969
0,.0637734,-.0928391,.0359117,.051169,.0643103
0,.044893,-.0923651,.0367274,.0510672,.0419194
0,.0801643,-.0924923,.0364068,.0517572,.0732076
0,.0668737,-.0920716,.0361552,.0515749,.0717146
0,.0602973,-.0893657,.0385665,.0516374,.0657832
0,.067592,-.0905453,.0399248,.0518404,.0736933
0,.0653502,-.0714034,.0371664,.0516602,.0671092
0,.0657618,-.092192,.0381235,.0517382,.070984
0,.0603856,-.092429,.0334875,.0511521,.0654778
0,.0616331,-.0920437,.037575,.0505643,.0716607
0,.070515,-.0852152,.0372753,.0519433,.0763705
0,.0644031,-.0904268,.0380072,.0512759,.0674282
0,.0638791,-.07425,.0399751,.0513735,.0673253
0,.0675345,-.0894799,.0378582,.0506314,.0734276
0,.0597665,-.0915439,.0387756,.051303,.0642265
0,.065548,-.0918543,.0381447,.0516234,.0680815
0,.0682353,-.0923214,.0365411,.0514558,.0747929
0,.0688863,-.0903829,.036675,.0517807,.0775143
0,.0685395,-.091829,.0377018,.0514721,.0753978
0,.0617274,-.0920147,.0375541,.0514608,.0687599
0,.033853,-.0922526,.0342525,.0511584,.0167069
0,.0640831,.1145808,.038256,.0513759,.0757372
0,.0686525,-.0904617,.0366937,.0516266,.0754078
0,.0671763,-.0915693,.0375953,.051557,.0736487
0,.0594011,-.0915984,.0366221,.0515563,.0628065
0,.0631031,-.0916174,.0358039,.051482,.0653585
0,.063091,-.0923056,.0355598,.0514779,.0670342
0,.0640719,-.0893082,.0394301,.051775,.0670755
0,.0627996,-.0918999,.0386322,.0514308,.0711858
0,.0655481,-.0628255,.0364204,.0518394,.0820117
0,.0649873,-.09249,.0357104,.0514034,.0726627
0,.067885,-.0922478,.0365442,.0504431,.0759138
0,.0723047,-.0882511,.0388507,.0519531,.086411
0,.0532581,-.0917556,.0363236,.0506968,.053704
0,.0665101,-.0919902,.037184,.0516037,.0729653
0,.045591,-.0924892,.0295644,.0507645,.0519681
0,.0641016,-.0924877,.0359443,.0513483,.0716405
0,.0687485,-.0878033,.0366729,.0515493,.0774633
0,.0658259,-.0920206,.0371287,.0515976,.0656614
0,.0726055,-.0920063,.0381534,.0514954,.0833125
0,.0728818,-.0781053,.0371812,.0516474,.0830208
0,.0664608,-.0888275,.039065,.0514019,.0725571
0,.0682885,-.0902129,.037963,.0513987,.0794928
0,.0562629,-.0890405,.0391294,.0505564,.0555168
0,.0545647,-.0927575,.0300259,.0506585,.0617217
0,.0914904,-.0918881,.0369114,.0514683,.0394678
0,.0717088,-.0628587,.0376677,.052023,.0826497
0,.0662646,-.091693,.0382267,.0507453,.0741355
0,.0348912,-.0908646,.036724,.0487333,.0404021
0,.0673219,-.0869444,.0364792,.051301,.0773916
0,.0728827,-.0915829,.0395033,.0517183,.08769
0,.0701755,-.0910637,.0388343,.051688,.079367
0,.070426,-.0922203,.0377188,.0514995,.0794733
0,.066912,-.0912179,.0377399,.050037,.0805603
0,.0643178,-.0918661,.0364161,.0510531,.0730769
0,-.0891035,-.0929277,-.2732956,-.0346119,.0512972
0,.0687847,-.0919242,.0362745,.0514419,.0781454
0,.0666846,-.0918543,.0355217,.051391,.0715388
0,.0717982,-.0926111,.0355285,.0517536,.0819764
0,.0629918,-.0921533,.0356993,.0514432,.065667
0,.0581937,-.0897235,.0402709,.050748,.0573784
0,.0648323,-.007163,.0369624,.0500247,.0718748
0,.0659479,-.0917573,.0355594,.0515162,.0695332
0,.0511979,-.091895,.0375918,.0510841,.0653253
0,.0426817,-.0919894,.037201,.0506226,.0779652
0,.0463783,-.0915808,.0370836,.0492517,.0376836
0,.0596934,-.0883987,.0374874,.0512355,.0774531
0,.0684526,-.0912896,.0388071,.0515004,.0740568
0,.0532291,-.092479,.0355757,.0509337,.0593989
0,.0626672,-.0924356,.0349376,.051319,.0695283
0,.0611565,-.0832755,.0375983,.0498091,.0709202
0,.0189848,-.0914805,.0365664,.0482805,.0338308
0,.0735276,-.0890332,.0384309,.0517153,.0863313
0,.064633,-.0905629,.0392633,.0511796,.060359
0,.0699316,-.0920409,.0376626,.0515437,.0798064
0,.0134174,-.0918372,.0363553,.0502309,-.0121855
0,.0654227,-.0927881,.0317108,.0513014,.0699354
0,.0615584,-.0864017,.0363958,.0510703,.0639304
0,.0706011,-.0920248,.0389603,.0517525,.0846076
0,.0510708,-.0921922,.0351215,.0498265,.051793
0,.0593922,-.0925933,.0356251,.0513697,.0625665
0,.0750187,-.0928898,.0354216,.051143,.0723555
0,.0446293,-.0926035,.0344023,.0503799,.0614107
0,.0663584,-.0919442,.0366198,.0514892,.0747157
0,.0665854,-.0917149,.0381694,.0514601,.0741779
0,.0575842,-.0922418,.0373616,.0515604,.06333
0,.0456046,-.0926672,.0352066,.0508606,.0552701
0,.0683121,-.0916601,.0370945,.0516243,.0749898
0,.0706465,-.0920736,.0383264,.0516265,.0797314
0,.0683558,-.0894116,.0390856,.0514239,.0754066
0,.0722473,-.0399958,.0368396,.0514094,.0780327
0,.0564133,-.0923707,.0369524,.0514252,.0535346
0,.0544974,-.0917565,.0369989,.0509275,.0562991
0,.0624373,-.092443,.0364357,.051311,.067611
0,.0694798,.0568598,.0411055,.0512694,.075677
0,.0581685,-.0924725,.0337566,.0500412,.0587592
0,.0631915,-.09229,.0370017,.0513009,.0732172
0,.0608005,-.0923929,.0364499,.051529,.0642335
0,.0669634,-.092347,.0373348,.051428,.0756929
0,.063938,-.0831566,.039149,.05157,.0562559
0,.0685449,-.0923081,.035399,.051443,.0766314
0,.0494091,-.0929097,.0295878,.0505839,.0789944
0,.0688548,-.0896409,.0401668,.0511008,.0770078
0,.0681803,-.0921907,.0381121,.05167,.0753326
0,.0547188,-.0875686,.0385824,.0509175,.0560582
0,.0653755,-.0835356,.0399324,.0519729,.0705076
0,.0700549,-.0914171,.0373584,.0515457,.0797448
0,-.018045,-.0748398,.0350682,.0221716,-.0423678
0,.0658709,-.0919853,.0377372,.051732,.0676507
0,.0626705,-.0756447,.0377486,.0507062,.0684051
0,.0583634,-.0885665,.0381449,.0510366,.0642933
0,.0644512,-.0925718,.0355968,.0511742,.0701079
0,.0570194,-.0897058,.0374402,.0513877,.0666468
0,.0713474,-.0888128,.0386209,.0516222,.0844548
0,.0709181,-.0865003,.0363261,.0511067,.0728077
0,.066305,-.0912817,.0378383,.0515149,.0694432
0,.0693242,-.0911649,.0371435,.0509651,.0771183
0,.0662408,-.088111,.0386225,.0515946,.0724232
0,.0715825,-.0893072,.0374843,.0515611,.0856501
0,.0667124,-.0873153,.0372197,.0511563,.0722541
0,.0519529,-.0902543,.036662,.0509352,.0514149
0,.0686395,-.0415,.0389083,.0513882,.0756271
0,.0669682,-.0903315,.0392474,.0519171,.0708214
0,.070218,-.0922697,.0384621,.0516607,.0799985
0,.0719841,-.0928307,.0340435,.0509991,.0730814
0,.0701871,.0316321,.0417916,.0514838,.0777763
0,.0583244,-.0926007,.0349245,.0511583,.0600221
0,.0709194,-.058489,.0378127,.0517017,.0824198
0,.0685061,-.0922536,.0369379,.0515006,.0800016
0,.0620834,-.0910233,.0389043,.0514293,.0797718
0,.0714968,-.0918996,.0373743,.051617,.0823013
0,.0630723,-.0920871,.038007,.0516294,.0668427
0,.0687965,-.0921587,.0386361,.0516944,.0765624
0,.0666958,-.0761749,.0367503,.0513953,.0741808
0,.059414,-.0921197,.0389098,.0513924,.0620109
0,.0627023,-.0921487,.0364842,.0514386,.0731695
0,.0349743,-.0918402,.031007,.0495966,.0432794
0,.0704014,-.0915168,.0373339,.0518149,.0780197
0,.0641151,-.0748523,.0379736,.051704,.0672792
0,.0693118,-.0917626,.0379906,.0512817,.0770216
0,.0567772,-.0924323,.0370387,.0509785,.0542423
0,.040835,-.0926046,.0322716,.0499626,.0756488
0,.0687366,-.0928275,.0358733,.051594,.0802949
0,.0830647,-.0914168,.0397128,.0519063,.100035
0,.0668524,-.0927023,.0330451,.0503289,.0797375
0,.0711356,-.0914895,.037857,.0513184,.080465
0,.0635149,-.0884643,.0389658,.0514204,.0653322
0,.0412352,-.0885991,.0290003,.0431379,.047674
0,.0532186,-.0923621,.034501,.0496917,.0728215
0,.0656601,-.0922043,.0359709,.0513931,.0733565
0,.0691157,-.0920773,.0363588,.0515378,.0761238
0,.0643546,-.0924551,.0361464,.0516884,.0745734
0,.068722,-.089983,.0368623,.0498179,.0778756
0,.0697074,-.0906124,.036527,.0515311,.0764548
0,.0692492,-.0909427,.0361189,.0517614,.0779674
0,.0591455,-.0858809,.0357676,.0515499,.0623513
0,.068723,-.0902122,.0376557,.0516393,.0753969
0,.0636716,-.0671413,.0378619,.0517209,.0667805
0,.0693407,-.0883776,.038112,.0516064,.0814747
0,.0690455,-.0911842,.0381102,.0515384,.0756443
0,.0644508,-.092438,.035387,.051393,.0700898
0,.0647589,-.0921564,.039079,.05163,.0739313
0,.0674155,-.0915203,.036056,.0514374,.0707715
0,.0579741,-.0913424,.0387731,.0511065,.0597131
0,-.0002951,-.0928289,.0279228,.0488599,.0652629
0,.0689843,-.0150397,.0415597,.0514499,.0709192
0,.0594901,-.092588,.0348172,.0513436,.0614751
0,.0655795,-.0921675,.0363885,.0513873,.071826
0,.0691679,-.090463,.0389454,.0512024,.079461
0,.0642436,-.0777899,.0410959,.05135,.0673481
0,.0678121,-.0926204,.0361593,.0514879,.0754607
0,.0390032,-.0911034,.0388031,.049949,.0318012
0,.0699103,-.0806198,.0376049,.0516079,.0804156
0,.066528,-.0922992,.0357335,.0515742,.0731233
0,.0828406,-.0641241,.0364129,.0483693,.0708325
0,.0539179,-.0929207,.0293445,.0505698,.0626906
0,.0665134,.1187312,.0417154,.0514167,.0702769
0,.0609429,.0182981,.0378958,.0519291,.0586102
0,.070903,-.0908339,.0383462,.0516707,.0814939
0,.0704406,-.0908225,.0395519,.0515697,.0800668
0,.0576299,-.0928627,.0318613,.0512521,.0618951
0,.0595975,-.0925264,.0362966,.0512367,.0655373
0,.0626075,-.0926413,.0343348,.051253,.0595734
0,.0671656,-.0904518,.0386191,.0506524,.0736806
0,.0670618,-.0924456,.0371493,.0516297,.0782098
0,.0650644,-.0922437,.0367829,.051264,.0716544
0,.0480945,-.0926289,.034212,.0511102,.0740534
0,.0691568,-.0682326,.0367673,.0515241,.082519
0,.0615159,-.0929291,.026172,.0486403,.069634
0,.0588712,.7156836,.0398563,.0511938,.0547867
0,.0474694,-.0917549,.0356315,.0465372,.0515266
0,.0691089,-.0925579,.0361743,.0516138,.0759013
0,.0667979,-.0923585,.036286,.0514716,.0767683
0,.0611073,-.091399,.0373953,.051528,.0717757
0,.0703248,-.0911179,.0367846,.0515651,.078778
0,.06725,-.0899035,.037994,.0515787,.0728782
0,.0721836,-.0449208,.0407687,.0506963,.0791912
0,.0402656,-.0929257,.0284145,.0480752,.0738429
0,.0656599,-.0905586,.0364588,.051437,.0707017
0,.0722987,-.086395,.0395828,.0516162,.0855648
0,.0719269,.0130364,.0375815,.0519683,.0823635
0,.0685562,-.092055,.0390423,.0515599,.0764346
0,.0607366,-.0921888,.0374574,.0512246,.0701236
0,.069485,-.0883834,.0367896,.0515973,.0775584
0,.0563568,-.0880843,.0366802,.051465,.0710229
0,.0715896,-.0925815,.0357583,.0511125,.0831892
0,.0669896,-.092168,.0382036,.0515626,.073683
0,.0691467,-.0909129,.0389635,.0514451,.0735924
0,.0660072,-.0921623,.0372842,.0510437,.0625957
0,.0648578,-.0928397,.030536,.046073,.0738664
0,.0688927,-.0847089,.0388112,.0516123,.0787837
0,.0739184,.0085592,.0407812,.0487155,.0862972
0,.0691796,-.0913553,.0384073,.0508474,.075432
0,.0649122,-.0927808,.0340129,.0513445,.0685795
0,.0627808,-.0925642,.0340378,.0512018,.0674746
0,.068957,-.0923529,.0384925,.0513123,.0657322
0,.0684985,-.0778272,.0411893,.0515611,.0730313
0,.0692538,-.0917222,.039372,.0514917,.0761475
0,.0681602,-.0923732,.0372876,.0516253,.0709641
0,.0794616,-.0923066,.0352079,.0513398,.0962137
0,.05276,-.0922291,.0372548,.0511438,.0740108
0,.0607175,-.0926086,.0257796,.0458749,.0459431
0,.0701667,-.0891563,.0374734,.0514868,.0790846
0,.0200985,-.092831,.0217949,.0477941,.0207448
0,.0620117,-.090886,.0377861,.0512128,.0708703
0,.0558289,-.0923878,.03523,.0509025,.0656835
0,.0144974,-.0782908,.0401048,.0472888,-.0167974
0,.0583385,-.0926777,.0334412,.0508333,.0606396
0,.0695401,-.0923607,.0365093,.0511735,.0773207
0,.0705658,-.0900308,.0393188,.0513843,.0767229
0,.0589835,-.0923632,.036985,.0513255,.0639254
0,.0720985,-.0922498,.0387268,.0516616,.0819186
0,.0702626,-.0887805,.0396614,.0517059,.079945
0,.0339476,-.09272,.0348665,.0496866,.0512198
0,.0697502,-.092316,.036827,.050539,.0783441
0,.0698651,-.0921131,.0378748,.0514666,.0795103
0,.0583673,-.0928256,.0328863,.0513159,.0660836
0,.0689709,-.0887104,.0392173,.0514781,.0767456
